"","SampleID","X16S_ID","sample_name","Replicate","Site","Site_Grass","Site.Rep","Grass","Grass_Rep","Edge","SiteName","MAT_degC","MAP_mm","CollectionDate","Latitude","Longitude","Elevation_m","Grassland","Gradient","Bin","julianday","coll_GDD","GDD30yr","GDD3yr","GDD2015","ppt30yr","ppt3yr","ppt2015","soil_moisture","GWC","perc_moisture","pH","phos","ammonium","nitrate","SOM","herbivory_perc","avg_SLA","avg_SRL","coll_GDD_m.std","GDD30yr_m.std","GDD3yr_m.std","GDD2015_m.std","ppt30yr_m.std","ppt3yr_m.std","ppt2015_m.std","soil_moisture_m.std","GWC_m.std","perc_moisture_m.std","pH_m.std","phos_m.std","ammonium_m.std","nitrate_m.std","SOM_m.std","herbivory_perc_m.std","avg_SLA_m.std","avg_SRL_m.std","clus_sor_k10","clus_sor_k30","clus_bc_k4"
"SRR13801267","SRR13801267","X1351_1855","LBJ_SCSC_1",1,"LBJ","LBJ_SCSC","LBJ.1","SCSC","SCSC_1","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","27","4"
"SRR13801263","SRR13801263","X1351_1856","LBJ_SCSC_2",2,"LBJ","LBJ_SCSC","LBJ.2","SCSC","SCSC_2","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","4"
"SRR13801261","SRR13801261","X1351_1857","LBJ_SCSC_3",3,"LBJ","LBJ_SCSC","LBJ.3","SCSC","SCSC_3","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","9"
"SRR13801260","SRR13801260","X1351_1858","LBJ_SCSC_4",4,"LBJ","LBJ_SCSC","LBJ.4","SCSC","SCSC_4","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","4"
"SRR13801259","SRR13801259","X1351_1859","LBJ_SCSC_5",5,"LBJ","LBJ_SCSC","LBJ.5","SCSC","SCSC_5","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","4"
"SRR13801258","SRR13801258","X1351_1860","LBJ_SCSC_6",6,"LBJ","LBJ_SCSC","LBJ.6","SCSC","SCSC_6","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","4"
"SRR13801257","SRR13801257","X1351_1861","LBJ_SCSC_7",7,"LBJ","LBJ_SCSC","LBJ.7","SCSC","SCSC_7","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","4"
"SRR13801256","SRR13801256","X1351_1862","LBJ_SCSC_9",9,"LBJ","LBJ_SCSC","LBJ.9","SCSC","SCSC_9","no","LBJ",NA,NA,"7/1/15",30.18225,-97.874517,249.9,"mixed grass","Middle","South",182,2648.75,5766.444444,5851.188333,5907.97,635.9300004,978.1533382,1175.250013,0.754080457,0.326118441,24.59195431,6.75,0.225322951,1.133316972,0.448981752,5.961919188,0.0625,156.5432245,981.3529118,0.0354085524724836,1.29633210815598,1.51291585584334,1.49275758464004,0.353724050969733,1.35203288813152,1.04105507339065,-1.41758206553601,1.35847135420003,1.41758206684374,-0.436470872866512,1.34859780309974,1.15859207416354,1.15859207001545,0.630354929543136,-0.906958699987271,0.680933735922848,-1.54786968933462,"1","26","2"
"SRR13801254","SRR13801254","X1351_1790","NWP_ANGE_10",10,"NWP","NWP_ANGE","NWP.10","ANGE","ANGE_10","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801253","SRR13801253","X1351_1791","NWP_ANGE_11",11,"NWP","NWP_ANGE","NWP.11","ANGE","ANGE_11","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801252","SRR13801252","X1351_1792","NWP_ANGE_12",12,"NWP","NWP_ANGE","NWP.12","ANGE","ANGE_12","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801255","SRR13801255","X1351_1781","NWP_ANGE_1",1,"NWP","NWP_ANGE","NWP.1","ANGE","ANGE_1","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801249","SRR13801249","X1351_1783","NWP_ANGE_3",3,"NWP","NWP_ANGE","NWP.3","ANGE","ANGE_3","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801103","SRR13801103","X1351_1785","NWP_ANGE_5",5,"NWP","NWP_ANGE","NWP.5","ANGE","ANGE_5","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801102","SRR13801102","X1351_1786","NWP_ANGE_6",6,"NWP","NWP_ANGE","NWP.6","ANGE","ANGE_6","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801101","SRR13801101","X1351_1787","NWP_ANGE_7",7,"NWP","NWP_ANGE","NWP.7","ANGE","ANGE_7","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801100","SRR13801100","X1351_1788","NWP_ANGE_8",8,"NWP","NWP_ANGE","NWP.8","ANGE","ANGE_8","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801099","SRR13801099","X1351_1789","NWP_ANGE_9",9,"NWP","NWP_ANGE","NWP.9","ANGE","ANGE_9","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.826438209,0.210011818,17.35617908,6.26,0.205694348,1.046983901,0.414779517,6.838442347,2.291666667,140.0119865,1965.808399,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.548978277514836,0.418909702745605,0.548978275138046,-0.975222730738613,0.411029981644237,0.362042149267767,0.362042147656921,0.97212885195132,-0.303083147277182,-0.0564761556181766,0.185343810912341,"1","28","2"
"SRR13801097","SRR13801097","X1351_1802","NWP_SCSC_10",10,"NWP","NWP_SCSC","NWP.10","SCSC","SCSC_10","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801095","SRR13801095","X1351_1803","NWP_SCSC_11",11,"NWP","NWP_SCSC","NWP.11","SCSC","SCSC_11","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801098","SRR13801098","X1351_1793","NWP_SCSC_1",1,"NWP","NWP_SCSC","NWP.1","SCSC","SCSC_1","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801093","SRR13801093","X1351_1794","NWP_SCSC_2",2,"NWP","NWP_SCSC","NWP.2","SCSC","SCSC_2","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","4"
"SRR13801092","SRR13801092","X1351_1795","NWP_SCSC_3",3,"NWP","NWP_SCSC","NWP.3","SCSC","SCSC_3","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","8"
"SRR13801091","SRR13801091","X1351_1796","NWP_SCSC_4",4,"NWP","NWP_SCSC","NWP.4","SCSC","SCSC_4","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801090","SRR13801090","X1351_1797","NWP_SCSC_5",5,"NWP","NWP_SCSC","NWP.5","SCSC","SCSC_5","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801089","SRR13801089","X1351_1798","NWP_SCSC_6",6,"NWP","NWP_SCSC","NWP.6","SCSC","SCSC_6","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801088","SRR13801088","X1351_1799","NWP_SCSC_7",7,"NWP","NWP_SCSC","NWP.7","SCSC","SCSC_7","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","2"
"SRR13801087","SRR13801087","X1351_1800","NWP_SCSC_8",8,"NWP","NWP_SCSC","NWP.8","SCSC","SCSC_8","no","NWP",NA,NA,"7/17/15",36.0417,-94.8137,250,"tallgrass","East","North Central",198,2599.138889,4965.805556,4679.775,4864.365,893.1300048,982.4066607,1232.73999,0.807446287,0.238472473,19.2553713,6.15,0.210823298,1.09202774,0.432624358,6.898747298,1.166666667,137.9081843,1734.059138,-0.11182796336735,0.410428253780898,0.228076547796376,0.304569503018535,1.44996259782744,1.3677428302427,1.18001886952241,-0.776962908532707,0.64921990661119,0.776962908578622,-1.09616702536296,0.656016264053342,0.777638005604989,0.777637991409536,0.995642959288104,-0.607842771963804,-0.150320582280341,-0.222669505139047,"1","28","4"
"SRR13801082","SRR13801082","X1351_1779","ONF_ANGE_11",11,"ONF","ONF_ANGE","ONF.11","ANGE","ANGE_11","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","29","8"
"SRR13801081","SRR13801081","X1351_1780","ONF_ANGE_12",12,"ONF","ONF_ANGE","ONF.12","ANGE","ANGE_12","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","27","4"
"SRR13801084","SRR13801084","X1351_1769","ONF_ANGE_1",1,"ONF","ONF_ANGE","ONF.1","ANGE","ANGE_1","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","29","4"
"SRR13801080","SRR13801080","X1351_1770","ONF_ANGE_2",2,"ONF","ONF_ANGE","ONF.2","ANGE","ANGE_2","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","29","2"
"SRR13801520","SRR13801520","X1351_1771","ONF_ANGE_3",3,"ONF","ONF_ANGE","ONF.3","ANGE","ANGE_3","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","29","8"
"SRR13801519","SRR13801519","X1351_1772","ONF_ANGE_4",4,"ONF","ONF_ANGE","ONF.4","ANGE","ANGE_4","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","29","8"
"SRR13801518","SRR13801518","X1351_1773","ONF_ANGE_5",5,"ONF","ONF_ANGE","ONF.5","ANGE","ANGE_5","no","ONF",NA,NA,"7/18/15",39.80954,-94.13184,208,"tallgrass","East","North",199,2687.638889,5075.944444,4018.098333,4211.32,827.4400024,891.7099937,989.179985,0.893250167,0.119507208,10.67498334,5.29,0.239976302,1.252012988,0.496005089,7.62850272,1.541666667,129.0874197,1202.972959,0.150823515085234,0.532296510317276,-0.497669153596543,-0.43894963090907,1.16997849385339,1.03274839042604,0.591289761478597,0.253052164280972,-0.313474537177024,-0.253052159532038,-2.04173151060787,2.04852078661991,2.25373790339307,2.25373791169476,1.28018920363392,-0.506256230401597,-0.543788940003755,-1.15768967334943,"1","29","8"
